Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
146,1.700268309472825,1.4399953167944035,351.2,313.74,0.67,1.27,351.58,311.75,4.63,7.16,8468.577855501142,-874
84,43.502180521686945,1.3287395242572042,319.24,318.2,1.07,0.78,319.06,318.42,1.54,1.34,7324.545886181593,-336
122,15.979302940812431,1.6503441729154575,361.3,345.93,1.43,0.82,360.6,345.8,4.17,1.31,9263.997487198862,-878
683,5.702454526264012,1.8298028207943962,345.97,341.92,1.23,1.35,346.99,343.71,5.7,17.08,7835.981937945279,-4242
208,2.766178759296096,1.0737725786619292,351.96,349.64,0.33,1.02,350.86,349.03,4.7,2.37,5756.987914099063,-1242
21,48.573310343220676,1.1831550552392887,384.35,348.18,1.14,0.31,382.57,344.19,4.57,6.83,8177.367747703813,-204
87,20.050983597330564,1.4955201154214697,364.18,333.99,0.54,1.4,364.94,334.16,1.82,2.66,10487.87451264772,-458
43,24.684749283437863,1.7372437663634401,332.55,339.61,1.56,0.76,332.62,340.46,5.07,3.97,8941.20185868312,-182
62,2.3022454256242684,1.2085153383575282,351.63,359.2,0.55,1.07,354.36,360.59,13.22,6.71,8083.958765306508,-298
39,10.42892824530136,0.7886335189631669,342.63,345.17,0.48,0.62,342.54,346.23,3.97,3.1,7624.102581345738,-236
419,36.69548227931304,1.6418272072782125,324.05,418.71,0.68,1.5,324.44,419.38,2.72,7.82,9744.349941129796,-1786
128,17.455084149164616,1.7572671077385593,362.34,343.44,1.26,1.22,359.55,352.05,63.67,76.69,7070.500235964269,-1142
1,1.8626297033559642,1.6430678558096419,348.68,346.22,1.16,1.16,344.03,345.94,17.21,2.32,6393.818316293703,-4
74,1.8248736050206533,1.9459821474716503,348.71,343.23,1.39,1.36,350.09,343.01,9.56,3.8,9578.569898009426,-616
89,13.715457372283648,1.0468213949088765,340.3,346.04,0.62,0.84,339.88,346.25,3.12,2.78,5673.86406993894,-586
90,3.7544271344126816,1.7121565460583277,347.35,348.59,0.53,1.63,349.33,343.28,6.04,24.24,8558.560887152895,-490
657,18.153870755922448,1.7827218783275163,337.16,354.05,1.19,1.33,332.07,354.7,9.38,6.33,7349.95852823651,-2628
176,18.10892657028749,1.9645825017709224,337.2,365.35,0.41,1.92,335.0,370.49,5.08,13.9,6838.220834453629,-874
68,6.042513841902379,1.850639592201389,354.27,371.84,1.21,1.4,355.73,373.72,4.09,8.47,3633.9338309756686,-372
1000,157.01362491711464,276.2171008647534,461.03,365.69,268.99,62.76,1471.58,62.6,5487.04,1496.84,7884.492159988356,-5990
123,11.11658408472607,1.9661134076452331,342.14,342.57,0.88,1.76,344.78,341.38,16.66,7.49,8038.415101124568,-902
558,46.03060729441011,1.9243198454593466,317.45,372.61,1.3,1.42,374.25,258.37,319.59,626.22,13212.661769667302,-4362
28,7.311227973777379,1.062987285811282,355.17,351.76,0.99,0.39,352.09,355.23,11.44,12.06,7576.475586224813,-182
270,9.841455319639884,1.966780487110604,356.96,351.5,0.84,1.78,355.97,351.3,7.54,5.97,7892.2282998882865,-1280
63,14.29089574024205,0.7475918141907735,339.89,359.59,0.39,0.63,342.13,356.02,10.13,19.28,5798.346408927093,-592
242,23.56594393738236,1.6215209393415515,366.66,344.24,1.47,0.68,359.1,335.65,52.65,48.67,7946.64137099551,-2068
316,69.30917860078262,1.3687653277525071,399.01,303.07,1.31,0.39,404.01,297.17,20.31,21.57,9829.45450780292,-2834
514,2.9008641121562797,1.8388962315383413,347.95,340.83,0.52,1.76,346.41,341.32,3.15,2.19,10702.945012539478,-4126
85,31.428179261806534,1.5011476141390019,327.78,350.43,1.48,0.26,327.07,350.8,6.69,1.62,6727.652604641167,-400
136,3.8819683780387417,1.6007005846838391,347.26,348.45,0.65,1.46,342.6,378.33,13.58,89.84,7450.948010741454,-784
18,6.744696779057691,1.0497464328729724,345.23,351.41,0.74,0.74,344.93,351.39,1.64,1.51,6036.366873800266,-72
160,37.98796892410308,1.8914510265168285,376.86,336.94,1.34,1.34,372.45,340.6,26.87,21.62,8538.59480598141,-1260
844,12.676706993142894,1.9208266659531748,358.96,307.72,1.25,1.46,359.19,310.97,6.33,18.02,12261.442668340489,-6466
636,22.722325773798197,1.9948431572179421,366.07,362.06,1.34,1.48,355.87,353.12,59.23,51.15,7645.458216410345,-6434
1000,14.515110398141417,282.74390369074206,360.26,271.84,122.9,254.64,484.02,653.59,587.47,5189.91,16869.072779241786,-8510
416,38.337566327371924,1.7583908335502172,377.11,325.74,0.89,1.52,379.85,324.31,9.01,8.27,12335.117015447224,-2304
1000,98.54645997222066,27.217622101006164,419.68,343.38,26.03,7.97,413.05,345.29,49.33,16.42,9013.286147486015,-12780
205,1.1085215891206155,0.9994456869697549,349.22,356.61,0.91,0.42,349.32,361.16,4.73,9.28,9683.389776784486,-1080
276,4.250992397273438,1.2101607040556697,353.01,349.01,1.18,0.27,353.81,348.66,4.05,1.96,8871.863365369672,-1864
64,3.701495999692136,1.9079608148266556,352.62,362.79,1.49,1.19,351.79,363.42,9.6,10.08,5637.618298582168,-496
71,22.95594222168904,1.2159954773846944,366.23,354.63,1.2,0.22,365.14,358.85,19.21,27.17,6282.8430199851355,-364
8,10.985732306304193,1.879496307682555,357.77,356.78,1.57,1.03,362.29,359.34,20.84,13.04,5538.931854313357,-102
282,5.958149007944605,1.303907639485623,354.21,333.15,0.92,0.93,352.96,333.31,3.07,5.72,9613.3553674758,-2798
48,7.912327500556731,1.368033893240112,344.41,344.53,1.11,0.8,346.24,346.32,5.08,5.94,7057.106172249896,-272
38,21.110124579573345,1.5436681205295402,364.93,365.72,0.95,1.22,364.41,367.42,3.21,6.13,6202.397194741507,-152
121,6.9622672788838065,1.6422279508266666,354.92,346.97,0.69,1.49,353.22,350.26,3.87,5.9,7392.472746306446,-494
