Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
48,4.608272385118389,1.6219694700610348,353.26,346.03,1.03,1.25,349.68,363.92,39.45,43.35,10027.899069572451,1.5
92,5.346355306508049,1.6971249491507638,346.22,343.27,0.97,1.39,340.83,341.09,32.3,22.4,4947.718828585103,139.5
45,17.393434035909927,1.1567346609477915,362.3,338.96,0.79,0.84,365.55,343.06,19.07,18.02,6926.786841702649,-4.5
141,19.790826833725937,0.23325887956018332,363.99,344.35,0.17,0.15,365.13,344.21,3.78,2.78,8132.404602344753,-81.0
70,8.635673081618268,1.779817574332531,343.89,352.37,0.35,1.74,343.85,352.95,2.99,2.65,5324.125766164541,161.0
20,11.488420970953607,0.42104476918316897,341.88,346.09,0.36,0.21,339.94,344.44,11.01,9.86,10365.423215559082,1.5
166,8.900105917850995,1.8586063446075922,343.71,355.13,0.87,1.64,343.57,356.93,7.58,5.62,9745.645468002958,-219.0
237,10.812370642671908,1.5607634215512938,342.35,356.98,1.04,1.16,348.02,351.53,10.57,8.25,8136.735704181057,-133.5
129,2.8982022900981503,1.9457801014466192,352.05,346.73,1.62,1.09,330.18,336.15,104.74,64.02,5559.0463954557845,180.0
173,0.1594329481650113,1.3877436322794139,350.11,349.86,0.77,1.15,350.83,351.89,7.71,7.77,8104.008744386935,-20.0
127,7.568485907896951,0.7370396081916211,355.35,351.39,0.32,0.66,355.34,354.23,5.08,7.26,6765.412604792218,20.5
215,41.10341368271558,1.2568067535850793,379.06,305.33,0.59,1.11,379.65,320.87,13.92,61.19,11403.803604948744,-61.5
127,11.753626441041934,0.7456777941017209,358.31,338.25,0.66,0.35,358.69,338.69,2.22,2.9,5048.296264324328,300.5
83,8.841148613089278,1.6081553156219592,343.75,361.37,0.31,1.58,345.17,358.0,3.98,6.42,11552.244622157103,43.5
170,10.340509857858322,1.3521964306466274,357.31,355.36,1.26,0.48,357.26,353.98,5.92,5.88,6031.160236218811,-45.5
14,22.054603696424692,1.3144140956391681,365.59,368.13,1.0,0.85,363.79,368.61,9.23,7.22,5516.559887708931,16.5
114,25.425271536359357,1.3219543481436788,367.98,354.69,1.29,0.29,370.17,354.98,9.64,3.7,5033.028839756375,212.5
40,4.895247754203192,1.4017496173978794,346.54,341.44,0.84,1.12,349.76,324.79,12.36,62.2,10496.860184586456,-53.5
52,8.229785854321435,1.3012637710397834,344.18,339.23,0.67,1.11,347.91,340.78,13.93,20.02,6141.599510645234,139.0
20,1.2653053773622003,0.43204654243961116,349.11,358.29,0.28,0.33,349.07,358.24,0.77,1.34,7807.074980475007,9.0
52,6.175339484739124,1.7146389668265152,354.37,347.76,1.13,1.29,352.33,349.65,11.15,9.49,7665.223781258339,53.0
90,1.3137392705135886,1.9083705263174224,350.93,356.96,1.5,1.19,341.67,353.79,56.49,12.15,5852.648726780368,98.5
25,22.969177951287865,0.507301661523693,366.24,351.15,0.46,0.21,368.62,351.49,14.82,2.76,5748.326128439541,61.5
198,7.390294244269518,1.1320109867061448,344.77,348.56,0.95,0.61,345.76,348.64,2.06,0.96,7636.827914053842,41.0
113,2.7641479371760487,0.8618811062063284,348.05,370.03,0.61,0.61,349.07,372.0,2.13,3.79,7311.5282125955555,248.0
135,9.716420474787038,1.8572902006626606,343.13,355.4,1.5,1.1,342.01,355.72,5.78,3.82,7367.039502191773,-53.5
