Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
33,5.514823365244564,1.7775393570323383,346.1,351.71,1.69,0.54,347.72,352.94,7.19,8.35,5598.465143304564,2
482,33.274504848903746,1.8175280421912294,373.53,340.94,0.81,1.63,372.63,341.44,5.89,6.27,57277.935946466874,-256
26,7.324464371486811,0.8739252812099395,355.18,350.08,0.41,0.77,300.29,341.74,289.46,45.93,9589.124470468942,8
19,4.561289995411374,0.6376216199884145,346.77,338.46,0.15,0.62,332.3,348.35,74.77,47.76,5665.93020092241,16
52,1.507734881936172,1.0781711567913717,351.07,350.32,0.75,0.77,348.37,351.8,12.78,9.31,6283.920858235425,34
20,137.82191600402646,1.416068179589269,252.55,341.02,1.35,0.43,252.64,341.07,2.38,0.73,11199.997610931483,18
49,5.454603003327222,1.6863020767776102,353.86,349.22,1.23,1.16,455.07,241.51,537.98,568.17,6412.79871299721,28
127,2.935433979005448,1.9693944216286454,347.92,354.28,0.78,1.81,349.85,352.41,11.6,7.14,4391.723406489,10
42,1.5206435708425146,0.24586468344269943,351.08,340.85,0.13,0.21,351.29,340.63,1.05,0.56,6776.877727924276,58
26,0.4144773726340789,1.8832517595571083,349.71,366.98,1.55,1.07,348.56,366.5,6.9,6.76,7498.96000020574,-12
47,8.237345864580071,0.2718444338384657,344.18,353.17,0.13,0.24,344.61,352.84,1.22,1.2,7841.464485066219,12
165,7.978838040671836,0.6134518010837593,355.64,347.65,0.38,0.48,352.49,347.87,11.87,1.13,8042.150434867827,74
880,14.90280006631617,1.8045118527976485,360.54,389.28,0.94,1.54,362.12,393.13,6.17,13.69,17895.622102913287,-358
174,11.416626898643463,1.2810591170553458,358.07,357.14,1.11,0.63,357.72,357.41,3.46,4.58,10510.856106731277,-4
140,0.8123879414284527,1.120732824496396,350.57,348.96,0.91,0.65,350.83,351.71,1.9,8.18,6713.380229226422,118
254,9.815037430475003,0.46191784764409477,343.06,342.87,0.33,0.32,343.06,343.03,1.0,1.01,4339.611686802135,80
75,6.0485662549755554,1.7533490834535312,345.72,331.86,0.33,1.72,341.5,335.57,19.63,16.73,9849.730149357369,-8
84,43.89864835051388,1.8232007147548093,318.96,315.69,0.57,1.73,319.27,315.73,17.71,14.75,9177.984425691668,-38
147,4.130439883947615,1.9024462176359038,347.08,326.1,1.41,1.28,344.66,325.02,5.8,3.58,8391.52071477225,-76
71,0.46781710913813085,1.4762492403952647,350.33,343.2,0.74,1.28,349.69,343.62,4.6,5.23,8154.9043339668315,44
273,7.2859976198599945,1.8764674519006617,344.85,353.94,1.68,0.84,345.37,356.74,2.51,7.64,9988.821031795698,64
258,16.361694973624033,1.8000591474695178,361.57,356.34,1.53,0.95,361.63,356.97,4.38,2.57,7312.351377292886,-48
50,1.3077430905452576,0.21813100961168344,350.92,353.8,0.16,0.15,351.08,353.83,0.49,0.23,6296.953298569197,38
534,44.070672510098355,0.9371342650971526,381.16,332.56,0.49,0.8,380.78,332.55,1.74,1.16,166730.49830120275,-330
803,9.65145593524502,1.0118048507537984,356.82,353.53,0.72,0.71,358.08,353.59,4.19,1.38,8021.527302315716,168
71,0.50091374977409,1.5094836619607062,349.65,347.73,1.06,1.08,169.74,304.49,897.23,334.1,7395.082081716043,50
1000,7.410339975767832,39.199311173754765,344.76,343.81,27.06,28.37,354.16,363.54,81.93,51.24,86870.92934993912,-254
299,2.0815013865043013,1.777363586739702,351.47,377.6,0.84,1.57,351.52,380.07,2.0,9.43,18580.773858173583,-138
239,9.503895001275156,1.9207239252545216,356.72,386.06,0.71,1.78,357.63,387.01,10.13,9.26,9655.441443425734,20
12,71.88503777851297,1.9315904146034284,299.17,300.53,1.75,0.83,297.7,300.53,6.65,7.37,6099.486335010815,2
82,3.0657934608902915,1.0158998625963571,347.83,359.24,0.57,0.84,348.09,359.4,1.22,1.63,6898.410380781382,88
99,5.040728322007006,1.0786979779584438,346.44,362.37,0.71,0.81,345.23,362.72,8.8,12.41,7242.054266866964,16
932,62.73274029966513,1.3529503854432923,394.36,460.69,0.92,1.0,397.4,463.7,9.74,8.96,114021.46290607809,-378
100,5.315385317502135,1.4764221275330895,353.76,348.32,0.8,1.24,353.27,347.91,1.4,1.8,5684.331996145727,26
